# >> Output from SampleProps2TaxaClusters.pl <<
# >> Input file for the list of clusters: Clusters-NL_Average_StopStep-91_Network_BasisCor_SparCC_GT0.2_pval0.01_FunGroups_Time0_Paenibacillus.txt
# >> Input file for samples to taxa matrix: composition_otu_matched.csv
# >> Identifiers of the clusters: 
# >> :  1 2 3 5 8 13 14 16 17 18 20 22 23 24 27 28 35 39 45
# >> Labels of the clusters: 
# >> :  Yellow Red Green Orange LightGreen OliveBrown Pink Black
# >> This output file: SamplePropsOFtaxaClus_Time0_NL_Average_StopStep-91_AbundCum.dat
# >> Running at date:  (mm,dd,yy) 4, 3, 2021, and time: 1:6:13,
# >> Theoretical biology, ETH-Zürich, A.P-G.
#WARNING: Abundances values are LOG-transformed 
# 
Sample	C1	C2	C3	C5	C8	C13	C14	C16	C17	C18	C20	C22	C23	C24	C27	C28	C35	C39	C45	Total 
HW15	6135.70693392423	6208.57103462404	6209.66964691271	6212.84770074306	6217.63519248584	6220.93102935185	6221.62417653241	6235.78277879844	6252.51810685729	6299.41249903306	6338.35362875024	6346.77738999687	6360.40936225811	6360.40936225811	6367.30706720124	6370.67436303122	6370.67436303122	6379.59542004938	6391.89188169464	425.357306494873
WYM44	6392.5850288752	6447.05752035777	6447.05752035777	6447.05752035777	6449.83010908001	6449.83010908001	6452.3150157298	6453.00816291036	6455.7807516326	6480.93996508322	6513.91070483848	6513.91070483848	6520.52274587331	6523.0076525231	6530.24614936399	6530.93929654455	6530.93929654455	6535.25678465809	6537.74169130788	234.807118759212
WYM17	6540.22659795767	6591.15540722373	6592.2540195124	6596.12522052331	6596.12522052331	6596.12522052331	6597.51151488443	6598.20466206499	6598.20466206499	6639.49581439352	6678.16402853805	6678.85717571861	6688.67869370828	6688.67869370828	6695.37572795595	6703.05359145663	6703.05359145663	6705.69264878624	6711.65365412586	247.971326224116
WiW05	6724.08078815651	6784.64388951094	6785.7425017996	6788.92055562995	6788.92055562995	6788.92055562995	6790.01916791862	6794.40119455329	6796.88610120308	6856.83019135352	6880.90972816602	6881.60287534658	6888.0951151816	6891.5608510844	6897.09028017191	6899.98065192981	6899.98065192981	6909.22770988472	6916.88310052955	267.346120519811
BCW11	6920.87208457611	6984.29891905288	6985.39753134155	6985.39753134155	6987.18929081078	6987.88243799134	6987.88243799134	6995.37352558487	7001.38968274457	7024.77345128922	7040.70008808513	7041.39323526569	7044.61211109056	7047.50248284845	7050.49821512201	7051.59682741068	7053.67626895236	7059.28207101865	7081.11316512634	231.968775168516
AE167	7081.11316512634	7101.95749922069	7105.35869660235	7105.35869660235	7105.35869660235	7105.35869660235	7106.05184378291	7109.22989761326	7110.32850990193	7150.32548453236	7168.21573105442	7168.21573105442	7170.98831977666	7170.98831977666	7174.32052428684	7176.39996582852	7176.39996582852	7183.94957499367	7192.23357429792	184.166236099191
WYT73	7210.24211933471	7255.08971340611	7256.88147287534	7258.26776723646	7258.26776723646	7258.96091441702	7260.34720877814	7263.7484061598	7266.92645999015	7312.16192994679	7333.89438389605	7338.2381893179	7343.02568106068	7343.02568106068	7357.42621001097	7360.19879873321	7361.58509309433	7375.17845960131	7383.6230820999	277.791217742048
WiW48	7385.00937646102	7450.42677675571	7451.11992393627	7454.85759355455	7454.85759355455	7454.85759355455	7455.95620584322	7461.27432583707	7463.75923248685	7524.05248517791	7556.84393519269	7556.84393519269	7560.39928325418	7562.88418990396	7566.54775155009	7568.62719309177	7568.62719309177	7575.87142060738	7584.0399070245	257.680029287698
HW14	7584.73305420506	7655.12858350781	7655.12858350781	7657.20802504949	7668.95996741493	7671.59902474454	7671.59902474454	7687.71203046375	7700.76590084471	7753.11873910664	7783.33563856352	7797.72172858805	7809.79490963624	7809.79490963624	7816.79067579255	7818.17697015367	7818.87011733423	7833.07885846263	7848.72292704114	401.445066602857
BB02	7858.87143704671	7908.49546699338	7909.8817613545	7925.90804693313	7932.23598371685	7937.93976619151	7939.73152566074	7949.01045882418	7955.734291265	7991.88309701078	8061.86419747602	8065.73539848692	8071.08250601764	8075.39999413118	8079.38897817774	8093.46549207454	8098.51534808179	8104.21913055644	8114.70035443803	525.293991301506
