# >> Output from SampleProps2TaxaClusters.pl <<
# >> Input file for the list of clusters: Clusters-NL_Average_StopStep-91_Network_BasisCor_SparCC_GT0.2_pval0.01_FunGroups_Time0_Paenibacillus.txt
# >> Input file for samples to taxa matrix: composition_otu_matched.csv
# >> Identifiers of the clusters: 
# >> :  1 2 3 5 8 13 14 16 17 18 20 22 23 24 27 28 35 39 45
# >> Labels of the clusters: 
# >> :  Yellow Red Green Orange LightGreen OliveBrown Pink Black
# >> This output file: SamplePropsOFtaxaClus_Time0_NL_Average_StopStep-91_ZscoreMax.dat
# >> Running at date:  (mm,dd,yy) 4, 3, 2021, and time: 1:6:13,
# >> Theoretical biology, ETH-Zürich, A.P-G.
#WARNING: Abundances values are LOG-transformed 
# 
Sample	C1	C2	C3	C5	C8	C13	C14	C16	C17	C18	C20	C22	C23	C24	C27	C28	C35	C39	C45	Total 
AE112	0.511422133815821	-0.26244250328082	-0.326074223777518	0.362466203247303	-0.303879724866608	0.473851073442947	0.303998790086628	-0.748091719612915	0.491790236752322	-1.02090007241754	0.729084413027596	-0.390325510019418	-0.635783027929049	-0.669677677751538	-0.741287598116647	1.53139335110434	0.648019770023082	-0.460198768189814	-0.237498197006355	-0.604465346125312
WYT10	1.87616190716471	2.25866139522803	2.32107746901343	0.0247517927306945	-0.303879724866608	1.22678554356106	-0.296377893739032	3.0334279924005	0.581435292400905	1.127752316087	0.684788843748424	1.68134055303526	0.932591625804803	-0.669677677751538	1.39444503454037	0.327547550735085	0.40495598871587	0.615877340182534	0.362377589364537	0.0464229071154674
BB67	-0.428675071287189	1.80675731995553	0.307341126979217	3.44968145482724	0.313147963786774	3.34661467030075	1.27816770679773	-0.216344262440748	-0.242595409901916	-0.773719578472402	2.68067938577032	-0.390325510019418	-0.0849708404149451	0.970132235444964	-0.280044517010222	-0.620955560612215	4.93692374098438	1.96586470196338	0.0398686208968428	-0.0501549926738444
PH04	2.60713733199814	1.05705179265865	-0.326074223777518	1.23715489912816	1.10311560554254	0.0825638949896244	0.910824047708115	2.46220457744863	3.41134020318641	2.36228662407426	0.84685224274502	0.777881924372633	-0.1578934955681	-0.669677677751538	0.567081260984466	-0.0481346320951816	0.0391292017805177	1.66669200652685	1.46417645313815	0.485427780805787
BWd06	0.435244417442227	1.11101089303615	-0.326074223777518	-0.337333403277476	-0.303879724866608	0.919465781589131	0.490894906529352	0.398529467460742	-0.270914263365767	1.45996293320099	1.17264801473919	0.694399214960741	-0.635783027929049	0.625220601658359	0.316147585795524	-0.620955560612215	0.844038750652295	0.142195122857864	-0.163270771323561	-0.601217884508113
SAC04	0.0623835440635654	1.40396260905921	3.75623528048862	0.719828478043906	0.270481521077964	1.49789410840957	0.162285005581482	0.35930004523985	-0.0385116437900415	0.720904845482823	3.21811328556814	3.74803472176223	1.46315839403841	6.84455049637702	0.374495540714594	-0.620955560612215	-0.348290706764289	1.91160502992321	0.852720965458612	1.4913490458014
BB45	-0.233572780952425	1.13165431594807	-0.0142454135250038	2.74600890670405	-0.303879724866608	0.0825638949896244	-0.0671620379187095	2.00810445458763	2.29205411075307	-0.841013528099839	3.05189268441866	-0.390325510019418	-0.266744245536719	-0.669677677751538	-0.31372869379908	3.68395160318718	-0.348290706764289	1.13521356533412	-0.237498197006355	0.716957419737761
WYC43	-0.428675071287189	-0.449766096591519	-0.326074223777518	0.976265046659074	-0.303879724866608	-0.0156098190213947	-0.0204158387015743	0.896961021468839	0.830731556215825	-0.839003052770546	1.61496139020746	-0.390325510019418	-0.0290528903366065	-0.669677677751538	-0.162839266127279	3.2010346354231	2.47469147475078	-0.338856249260866	1.39583375262013	-0.816156921904776
WP15	-0.428675071287189	1.53029803967648	4.8376347687971	3.33375731118666	-0.303879724866608	1.00718286436761	-0.296377893739032	-0.333265688165364	0.413056208653767	0.189137937867226	3.4426417778731	-0.390325510019418	-0.635783027929049	-0.669677677751538	-0.258836372204643	3.22439571980139	2.44680204015463	-0.509815203721329	2.27802180540643	0.861137543990189
WP09	0.47491974373637	1.68070923110034	0.535510408613614	0.379134122775234	-0.303879724866608	-0.0156098190213947	3.67639113016899	-0.13847902696831	0.653853042147408	-0.114790292018865	3.14430917470518	-0.390325510019418	-0.551943049269902	-0.669677677751538	0.215095922364877	0.0833945529209276	6.9186254727451	-0.750037625439405	0.0398686208968428	0.0733675839117266
