# >> Output from SampleProps2TaxaClusters.pl <<
# >> Input file for the list of clusters: Clusters-NL_Average_StopStep-91_Network_BasisCor_SparCC_GT0.2_pval0.01_FunGroups_Time0_Paenibacillus.txt
# >> Input file for samples to taxa matrix: composition_otu_matched.csv
# >> Identifiers of the clusters: 
# >> :  1 2 3 5 8 13 14 16 17 18 20 22 23 24 27 28 35 39 45
# >> Labels of the clusters: 
# >> :  Yellow Red Green Orange LightGreen OliveBrown Pink Black
# >> This output file: SamplePropsOFtaxaClus_Time0_NL_Average_StopStep-91_ZscoreMedian.dat
# >> Running at date:  (mm,dd,yy) 4, 3, 2021, and time: 1:6:13,
# >> Theoretical biology, ETH-Zürich, A.P-G.
#WARNING: Abundances values are LOG-transformed 
# 
Sample	C1	C2	C3	C5	C8	C13	C14	C16	C17	C18	C20	C22	C23	C24	C27	C28	C35	C39	C45	Total 
AE112	-0.309673747501761	-1.11612932179185	-0.564001235663622	-0.30460108816547	-0.481404286847933	0.45289887942402	-0.296377893739032	-0.773356185944479	-0.575798576309759	-1.4710507230796	-0.0455203737772236	-0.470498559136544	-0.905193888450187	-0.691942321123601	-0.775184956385321	-0.629412104688558	-0.348290706764289	-0.750037625439405	-0.692556544220706	-0.604465346125312
WYT10	0.217429627039857	0.739051469947701	1.91348370908263	-0.706400094998607	-0.481404286847933	0.775364618631987	-0.615543577295032	-0.333265688165364	-0.0385116437900415	0.614210313957493	-0.444010839929541	-0.390325510019418	0.0250471120650731	-0.691942321123601	0.648245657688245	-0.378011229723767	0.395307351245214	0.328581478795077	-0.237498197006355	0.0464229071154674
BB67	-0.633049636219331	0.291827735687799	-0.326074223777518	-0.30460108816547	-0.394934310296739	1.60019575749562	-0.0671620379187095	-0.339657011886946	-0.575798576309759	-1.08175216343722	0.392387029424621	-0.470498559136544	-0.435630377947339	0.920807587997558	-0.31372869379908	-0.664118107183992	-0.348290706764289	-0.906130831993102	-0.692556544220706	-0.0501549926738444
PH04	1.33716249769634	0.0997978488146852	-0.564001235663622	0.588101127412513	-0.0789394912625122	-0.613958882569196	0.490894906529352	0.156722040864234	-0.51363530148618	0.924932004075135	-0.0819200958899603	0.264470106410596	-0.345304555001155	-0.691942321123601	0.0095940726148082	-0.378011229723767	-0.348290706764289	0.312850812977038	0.684049192458012	0.485427780805787
BWd06	-0.209988531541064	-0.01404173475761	-0.564001235663622	-0.623691010752029	-0.481404286847933	-0.0156098190213947	0.162285005581482	0.323149572364518	-0.51363530148618	-0.0199911215132163	0.117060990580354	-0.390325510019418	-0.656082543618477	-0.669677677751538	-0.280044517010222	-0.664118107183992	-0.348290706764289	0.116196496034112	-0.511464102260791	-0.601217884508113
SAC04	-0.252618975511648	-0.0957019401231684	-0.326074223777518	-0.32078071341874	-0.0789394912625122	-0.0156098190213947	-0.296377893739032	0.0687776958390222	-0.51363530148618	-0.537323751486452	1.4849868647777	0.999438771957735	-0.279217077200785	0.920807587997558	-0.0350039998602669	-0.664118107183992	-0.360982651694193	1.5995537103366	0.291054584005499	1.4913490458014
BB45	-0.528360287247886	-0.240971670695721	-0.326074223777518	-0.0754535730492366	-0.481404286847933	-0.0156098190213947	-0.277918216056349	-0.48400362286423	0.718632926733932	-1.06283287505238	2.01041514788612	-0.470498559136544	-0.279217077200785	-0.691942321123601	-0.527799529683152	1.32183956915673	-0.360982651694193	0.510665992894047	-0.511464102260791	0.716957419737761
WYC43	-0.633049636219331	-0.850530221186167	-0.564001235663622	-0.143589548396471	-0.481404286847933	-0.55052794248344	-0.296377893739032	-0.48400362286423	0.684096100238031	-1.09858616552433	0.21608915380215	-0.470498559136544	-1.03294801003617	-0.691942321123601	-0.775184956385321	1.13074779372131	-0.348290706764289	-0.594806141956986	-0.380774136584314	-0.816156921904776
WP15	-0.633049636219331	-0.522821166823304	4.80702400022186	0.930021633017359	-0.481404286847933	0.0825638949896244	-0.615543577295032	-0.773356185944479	0.275781063861492	-0.935011667396182	2.08630881064121	-0.470498559136544	-0.905193888450187	-0.691942321123601	-0.775184956385321	-0.664118107183992	1.17579658585792	-0.594806141956986	0.0595075142547294	0.861137543990189
WP09	-0.183145763611812	0.429116647653949	0.505576738802857	-0.501823311422826	-0.481404286847933	-0.55052794248344	2.9984894892846	-0.339657011886946	0.220750345168057	-1.00190488351221	0.945777205488136	-0.470498559136544	-0.635783027929049	-0.691942321123601	-0.31372869379908	-0.664118107183992	5.84388375972795	-0.906130831993102	-0.519141609314606	0.0733675839117266
